Area,Perimiter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
0.5004497751124439,0.5781480149297369,0.55116434135112,0.4854452647401566,0.7635863952222808,0.5373950400312438,0.7630090669366028,0
0.807696151924038,0.8889600738062262,0.8693545561514211,0.6393174574823597,0.8541176255753751,0.8079476664713924,0.07466166719443801,0
0.5973013493253374,0.5974670917989788,0.5304454782452577,0.6398750191161828,0.6157704513456181,0.5945127904706112,0.5790710353443025,0
0.48545727136431793,0.47105297475191477,0.432424013672859,0.57519267972949,0.5846791036449224,0.4803749267721148,0.8227692426254247,1
0.4611694152923538,0.4431570433919194,0.34843932965059765,0.639279653702443,0.42711686336735966,0.47022066002733853,0.3900536524707725,1
0.30234882558720644,0.25188810849934007,0.17436468532048188,0.5555079885720551,0.2931829154024941,0.30306580745948064,0.5557908095008401,1
0.22238880559720142,0.21853113111125233,0.18566482647076565,0.40147232486791196,0.49962418987841684,0.22886155047842227,0.3426679851575889,1
0.3493253373313343,0.3951390680135167,0.35512370584772235,0.4571030036569059,0.6244252035326188,0.35998828353837153,0.7058014481352508,1
0.5298350824587708,0.5732575239314113,0.5169065659942487,0.5722420904533867,0.6640640501879407,0.5459871118922085,0.8729567751930767,0
0.6289855072463768,0.6711469711505009,0.6057726544919839,0.6176260619814431,0.6976358435796852,0.6312243702401875,0.44139117916568416,0
0.9405297351324338,0.9502921191706457,0.8124527722653287,0.8622473827721566,0.6606046297067838,0.953427065026362,0.36269999372421613,0
0.5126436781609196,0.663800677259488,0.6613937374969041,0.4204283882374158,0.8828605847538435,0.538273774653388,0.587512013060254,0
0.3701149425287358,0.404059222112507,0.34964158413201485,0.4797191229109554,0.5967002095047844,0.37316930287053307,0.33776154669306035,1
0.7646176911544229,0.8097767598842547,0.7658126476985119,0.6689322710776473,0.7720208935096151,0.7781683264987308,0.8106910318467162,0
0.22868565717141442,0.23905449762345055,0.1542846995514051,0.4445723647101918,0.4068983613572339,0.24995118140988082,0.36172581956023686,1
0.3587206396801599,0.33584554654321264,0.2539280025728454,0.5587532395831252,0.40099439248873114,0.3630150361257568,0.36383601832723644,1
0.3805097451274364,0.3658646183293788,0.3572923818934439,0.48327025615119656,0.6007884945364541,0.3699472759226713,0.29686905062346125,1
0.39140429785107456,0.4074709454958383,0.422567855556206,0.4260438806354967,0.7136809717545853,0.38752196836555364,0.41698109613173306,1
0.5607196401799102,0.5074836942218905,0.36594972545412974,0.7727159143299547,0.2962536665270301,0.5660027338410466,0.6394221776160744,1
0.25137431284357836,0.19536725749238504,0.17481244018460673,0.44855936274487385,0.4296611330963094,0.2501464557703573,0.5613883695531121,1
0.4456771614192905,0.4148912182490523,0.32163779073034404,0.6290092974715971,0.4057243975883349,0.44083186877562974,0.7755639340771423,1
0.7758120939530235,0.7386688897491858,0.6791486449187001,0.7532628789093012,0.6441859033920432,0.7741652021089632,0.7990388504615189,0
0.303048475762119,0.28328037977472165,0.2595845419251126,0.4502239347801418,0.5316417668281126,0.29964850615114236,0.8399262658739031,1
0.3492253873063469,0.37767896752227714,0.4171915300625044,0.35965191528205676,0.7669824452147331,0.3424135910954892,0.5381398940120721,1
0.3540229885057471,0.34533609459117875,0.32253624773949396,0.47822130164654864,0.5704722624144054,0.3522749462995508,0.289497324463202,1
0.4422788605697152,0.4793235993418603,0.4021429638641103,0.5411855569334325,0.5880747075234094,0.4532317906658855,0.296805906182124,1
0.2828585707146427,0.2946563367663997,0.15467152963292685,0.5606556814798977,0.25577500289769617,0.30208943565709834,0.37032501606510504,1
0.6908545727136433,0.7224815773192514,0.6794647263057179,0.6580087219852735,0.7207571348065915,0.6942979886740871,0.24185219355685694,0
0.5622188905547227,0.6514899129798148,0.6076594777505397,0.5368854267442731,0.7635279022462589,0.5846514352665496,0.3794233650712968,0
0.376511744127936,0.345351889487034,0.3061648901399756,0.5238778394142805,0.5043005646442156,0.37102128490529196,0.6746728428138296,1
0.4789605197401299,0.4311313952822713,0.32179255624990266,0.6958714789570437,0.3278515617643185,0.4839875024409296,0.8783101136238303,1
0.41559220389805107,0.40575976523331225,0.3556148595840998,0.5348471329718543,0.5469685102502231,0.412224174965827,0.6983691224284598,1
1.0,0.8863036101947765,0.7387453061143934,1.0,0.4845801860519776,1.0,0.47247732797052944,0
0.7057471264367816,0.7808140200166427,0.7871489328807091,0.559884761895374,0.8602746451551901,0.7026947861745753,0.6201636648638016,0
0.5323338330834584,0.5249331570432758,0.4093553423219649,0.6786640537682156,0.45574947625662965,0.5408123413395821,0.3031421280400626,1
0.14702648675662178,0.2573331985507854,0.36794234600799136,0.08085050747846978,0.9549610701994462,0.14674868189806678,0.9110279935749808,1
0.34702648675662173,0.3478447620871512,0.29441846883931677,0.49650742761680555,0.5206457193309229,0.3568638937707479,0.5484156373825417,1
0.6159920039980011,0.6768139972604164,0.6901844570455695,0.5251505647860035,0.8268947476854143,0.6119898457332552,0.09602729196331206,0
0.28585707146426786,0.2757385823909486,0.21421627532346754,0.4850354653311366,0.4371538773686696,0.2946690099589925,0.4015623090948379,1
0.4742628685657171,0.5690007670181416,0.5207886308044662,0.4757476607537239,0.7489744973821706,0.4760788908416326,0.27621577417855225,0
0.5630184907546227,0.612370978497754,0.5982030883429592,0.525010224893681,0.7660867896427899,0.5670767428236673,0.21956210530842868,0
0.29215392303848087,0.23902274622281428,0.20036242904279034,0.497324781973995,0.4041462471320729,0.2889084163249366,0.35772660260853906,1
0.28225887056471777,0.27211024125594085,0.22280319647274904,0.4647762958212416,0.4717578223351291,0.2829525483304042,0.7945174369251475,1
0.2621689155422289,0.24400833034225689,0.21125231963940116,0.4430381205070548,0.48272638921208433,0.2688927943760985,0.28265560004345547,1
0.6347826086956523,0.6606635934571197,0.6425194439880955,0.5804953852399541,0.7543697030147216,0.6309314586994729,0.5883998221398588,0
0.7883058470764619,0.8538970733816134,0.7499650345799231,0.7200990034486803,0.7235996540267244,0.8051161882444836,0.3024433869885639,0
0.7361319340329835,0.8180262707434178,0.7964253374463295,0.6036328160487834,0.8363733608369541,0.7459480570201132,0.7674332265264932,0
0.639880059970015,0.6967087863854269,0.6649667628392544,0.5784534663917542,0.771491296751508,0.6414762741652021,0.24797884515401258,0
0.654272863568216,0.7250484287815697,0.6951968792120506,0.569867015782838,0.7979062696864059,0.6603202499511814,0.3171628850301029,0
0.2784607696151924,0.293637074555275,0.28405314165128526,0.40912145038830405,0.6017235940181207,0.28383128295254834,0.861644258117015,1
0.847176411794103,0.9100854235309777,0.8457760610163481,0.705837161392731,0.7964242939657264,0.8586213630150362,0.11950838184848522,0
0.2710644677661169,0.31093342242625677,0.34606528307906426,0.31252396667594406,0.7515338234574322,0.26772114821323967,0.6770223651930865,1
0.33003498250874563,0.3298089498682766,0.3145950805579989,0.44276175633191195,0.5985650922767034,0.3314782269088069,0.5198404961000884,1
0.46416791604197916,0.5422930077155301,0.5230241251212917,0.461316651285145,0.7624066691480023,0.4715875805506736,0.48207138352000634,1
0.3992003998000999,0.36037198250957503,0.2969517018517591,0.571232437840206,0.4408978144661244,0.3935754735403242,0.7950086077109435,1
0.5025487256371814,0.5225091060793583,0.5052343343868435,0.5296649160930156,0.6913640388767206,0.504588947471197,0.8106251689950184,0
0.6208895552223888,0.6412705382538102,0.5933444485535364,0.6270671528271743,0.6800347293773434,0.623120484280414,0.6424138354021949,0
0.2591704147926037,0.20279800630652756,0.16854502910390523,0.46052018376297865,0.4065017214311091,0.2568834212067955,0.499920255903906,1
0.430384807596202,0.4214613002463261,0.3913367605895539,0.5208447381461545,0.5973459148574696,0.42452645967584457,0.35418426428954186,1
0.27226386806596703,0.2780465886400256,0.20033982857158872,0.48362378136078954,0.42077681066300965,0.28383128295254834,0.4716708063622175,1
0.5729135432283858,0.6311567316535835,0.5316960451648283,0.6103805212928344,0.6431639455214251,0.5922671353251318,0.2138796291788725,0
0.32333833083458274,0.31782037146605835,0.2291477445276051,0.5368182775437582,0.3946104644759414,0.3346026166764303,0.2840697761693174,1
0.24047976011994,0.25865869066271796,0.25870017090086295,0.35430156679117064,0.6322055723485658,0.2468267916422574,0.44495892077075183,1
0.36601699150424793,0.3703537873620466,0.3193069798895132,0.5013754765405849,0.5429285319257113,0.37619605545791834,0.3001577305100571,1
0.3995002498750626,0.44821644476463773,0.4515280802488306,0.42622202408148,0.7370052374002531,0.4007029876977154,0.38122365896889954,0
0.49535232383808103,0.5448703352387769,0.48476718903324545,0.5436721439759968,0.6618583735230592,0.4932630345635619,0.5229700500462697,1
0.4955522238880561,0.6137072688321978,0.6903624777491293,0.36029388810189267,0.9383681809928373,0.5017574692442882,0.5225220633247272,0
0.42938530734632696,0.3865833272535457,0.24928046580278473,0.6993456237962654,0.21846902743386032,0.430482327670377,0.5218817452649915,1
0.3183408295852075,0.43482839591641986,0.4201594161699711,0.35994864861818776,0.7690161672518725,0.32444834993165406,0.14289693010435456,0
0.4393803098450775,0.4058021537756693,0.2979797018381667,0.6549008763244664,0.34471567339107345,0.44581136496777984,0.6889871759463069,1
0.4746626686656672,0.5159496617519383,0.38604821812945733,0.6286139983657018,0.48238248739183387,0.49472759226713536,0.8292007245230275,1
0.3912043978010995,0.3913471358671765,0.35035890786855517,0.5164507028373377,0.5603142623058366,0.3994337043546182,0.6256741322840216,1
0.6064967516241879,0.6167175086409464,0.56309779048619,0.6293162155013503,0.6533520806283182,0.6087678187853934,0.8111116213753728,0
0.2678660669665167,0.337598954795437,0.3195192291929252,0.3411072050224462,0.7026760614599619,0.27504393673110716,0.23176515291858868,1
0.4600699650174913,0.4381714592724768,0.41859080265168314,0.5421137331289165,0.6031484002342067,0.4553798086311268,0.5106096907986903,1
0.6299850074962519,0.6856019890589933,0.7028959894116327,0.5326165407171888,0.8294381251864342,0.6222417496582698,0.7211449355095652,0
0.2915542228885557,0.27856943576437554,0.21390346964704987,0.4973114903311391,0.4220841773778572,0.30579964850615104,0.7330665621985322,1
0.7799100449775114,0.7612043470616572,0.6397936137892428,0.8168741129329886,0.5559587475740049,0.7899824253075572,0.7363037110094415,0
0.4335832083958022,0.4138403662462167,0.36789845449118896,0.5618243172645978,0.5322285256555794,0.43468072642062106,0.7141197686186511,1
0.904247876061969,0.9307775388086432,0.8460038688718108,0.7990887567230929,0.7312235855456732,0.9071470415934387,0.27319562940009545,0
0.3707146426786607,0.37191701042830405,0.2913749193981463,0.5461349098677342,0.4624458401846834,0.38098027728959194,0.36334484754144025,1
0.4017991004497752,0.4717606882273049,0.4917063955516847,0.39525766934687967,0.7929378389783031,0.40275336848271814,0.7450440700285887,0
0.4462768615692154,0.41149013253557487,0.37003830707420904,0.5766104054173864,0.5192169278300849,0.4411247803163444,0.38285393501984943,1
0.2973513243378312,0.33477873856372997,0.33852339410869114,0.3678713764050934,0.6944392213999748,0.2966217535637571,0.8757913009455978,1
0.3420289855072465,0.32784424322743644,0.36350951425099276,0.4020545712722259,0.6847208517332728,0.3338215192345245,0.4288461080436672,1
0.279160419790105,0.30787547524022485,0.3610494877893049,0.30292596448611375,0.7720470432231865,0.2754344854520602,0.706929487978611,1
0.18540729635182418,0.30403599732552666,0.3988458956738252,0.1371454269897654,0.9315171493531791,0.18687756297598124,0.22997248152887328,1
0.5719140429785108,0.6494829788774104,0.683687272897705,0.48130359936971323,0.8538113906442222,0.577816832649873,0.27413587670688466,0
0.845777111444278,0.8844655859386312,0.8194434027176711,0.7261001283855819,0.7658971094201794,0.8550087873462214,0.44970314654446764,0
0.38390804597701145,0.41733122571775083,0.39168379486582316,0.4615536582057542,0.6544507106190247,0.3808826401093536,0.8907274438119495,0
0.3378310844577712,0.33450925620876837,0.2653206750344843,0.5185837648965652,0.4620842127695646,0.34641671548525677,0.2799411896728117,1
0.29095452273863076,0.29670549833036897,0.26703226172883054,0.42220844276108505,0.5700800538869988,0.29203280609256,0.34265056663117877,1
0.42388805597201396,0.3977268715976916,0.39155703495461647,0.511954131642371,0.6062178278873143,0.4155438390939269,0.6622440788638793,1
0.35422288855572215,0.3643540993137482,0.30793297747567516,0.5009976120536179,0.5308910313776414,0.35295840656121846,0.4184348277158574,1
0.24217891054472762,0.23428005133996588,0.1834452180623911,0.4462614488825196,0.4437824394093033,0.25385666861941025,0.5977703379043136,1
0.35492253873063473,0.3905971949302216,0.2824709347926466,0.5324698140667117,0.4671093668682955,0.36887326694005085,0.7556181079469368,1
0.11264367816091958,0.08446964749836905,0.125795320692057,0.24627234121482688,0.6069716638298406,0.11257566881468462,0.6886983151651789,1
0.07086456771614202,0.08081503593471107,0.07038353970964817,0.24433623828795392,0.5437448609994764,0.07674282366725249,0.298214642443132,1
0.4917541229385307,0.4721937615935985,0.40353322932243807,0.62057665103129,0.5099226712745084,0.49336067174380005,0.6850701536173998,1
0.15732133933033488,0.15791727581128456,0.1958219989936354,0.25827804353098016,0.6679901356172335,0.15319273579379022,0.21264181487188272,1
0.21879060469765133,0.20899303729492824,0.18869396364393554,0.37851752574799846,0.5296975575580136,0.21734036321031047,0.4802146635815885,1
0.29445277361319344,0.26362847935817135,0.2216900344505368,0.48662253129134947,0.44483010087952746,0.29710993946494824,0.8938903827597287,1
0.5326336831584209,0.5957347978056708,0.6035188164104575,0.4708172959129675,0.8111660481457639,0.5284124194493264,0.1661136553429725,0
0.3548225887056473,0.4650428101145543,0.4321817946226951,0.37123159200427436,0.7686864518557046,0.36330794766647145,0.17938722391209438,0
0.37201399300349824,0.4045820697649909,0.4023524290281717,0.4214799876065851,0.7007464847279099,0.3724858426088654,0.4101729363174045,1
0.5134432783608196,0.6081988381165389,0.5762857369642298,0.4843082186106491,0.7823752209388708,0.5302675258738528,0.5832921604259798,0
0.4915542228885559,0.5958456852945095,0.5150384127834935,0.522956395470068,0.705070533554756,0.5125951962507324,0.3721802839523001,0
0.336231884057971,0.4160637564913727,0.3839527486344896,0.3918505010747424,0.7118431234889337,0.3497363796133567,0.6310234798570113,1
0.5387306346826588,0.56998827782863,0.5530984949786288,0.5413937363337351,0.7195738621262935,0.537883225932435,0.5578879428509653,1
0.47686156921539236,0.5428687194431652,0.5505582189737364,0.44725504794421456,0.7933074443981587,0.4706112087482913,0.396492571184178,0
0.5963018490754624,0.6845035907596662,0.6556507256099324,0.5346631202154957,0.7979545763935638,0.6133567662565905,0.0979634850700275,0
0.28185907046476766,0.2755959435014732,0.2501445299972329,0.4175390790777076,0.5566279408269379,0.2814879906268307,0.7797407852951155,1
0.7379310344827588,0.7725433954266971,0.6744036632713841,0.7243121331766287,0.6641234353918906,0.7424331185315368,0.2284753832325428,0
0.6889555222388806,0.7182883232072543,0.6797293826855328,0.6345408968102126,0.7390956902632535,0.6916617848076548,0.27211530937847783,0
0.36171914042978526,0.347886989548716,0.31265552286663967,0.500976379725478,0.5361067504916788,0.3572544424917009,0.7431668478574944,1
0.6509745127436282,0.733514395783484,0.700515065135799,0.5778477436509619,0.7955423712686667,0.6624682679164225,0.5080302785739264,0
0.4401799100449775,0.614166774764201,0.6636475745051309,0.31077843612327083,0.9564913526272818,0.46641280999804724,0.02979608196275718,0
0.6296851574212894,0.6455008620732372,0.5731250916021022,0.6669530131870292,0.6291764733978793,0.6358133177113846,0.8625229956816423,0
0.7035482258870565,0.7709590586296573,0.7738546975361131,0.571307527273492,0.8450498313388088,0.7073813708260105,0.1463559870452431,0
0.4746626686656672,0.46983305129389463,0.39635573417723546,0.612903186007268,0.5100906406174968,0.48027728959187665,0.681660085901524,1
0.1641179410294853,0.20396522571392084,0.19951195818869238,0.27293967316201395,0.6564924180961347,0.16393282561999611,0.6549177163667737,1
0.8137931034482759,0.8534957514159565,0.7752641246134921,0.7253956672415947,0.7371638978318424,0.8234719781292718,0.5830980147847917,0
0.5382308845577213,0.6017767133155336,0.6024903248528,0.49581435937419727,0.7915781802715456,0.5377855887521968,0.8186861993958932,0
0.2844577711144429,0.28857219326683814,0.27104927465345585,0.42161204154676346,0.5750307590002324,0.2866627611794571,0.546055771040904,1
0.3302348825587207,0.31150381584709863,0.31696765348908196,0.4351178093619179,0.6086964965577364,0.32483889865260684,0.8435504396080513,1
0.43698150924537726,0.451675713916327,0.4068956432166768,0.5231088185712345,0.6102006367072343,0.4338019917984769,0.3044309285230129,1
0.824287856071964,0.9007902178949798,0.8492203612357911,0.673398634137377,0.820378755068571,0.8250341730130833,0.07201566152616556,0
0.47788634336127056,0.3341712749073247,0.30137601697585703,0.3773538961065226,0.6509881896458127,0.28578402655731294,0.7775117405495089,1
0.19320339830084965,0.1339346401473971,0.11699287452876317,0.40486533833004135,0.40540885374578295,0.1873657488771724,0.36890884298829474,1
0.3737131434282859,0.4116274520619896,0.33236358132014576,0.5198854904220256,0.5376330401995304,0.37971099394649477,0.21319159129739473,1
0.7639180409795103,0.7751789069162893,0.7868225349372409,0.6312312587335138,0.8118365648701271,0.7551259519625074,0.951668642471041,0
0.6622688655672164,0.7460891619742662,0.7663917476100444,0.5229410322260475,0.8730952392866458,0.6562194883811755,0.89966122396874,0
0.5187406296851576,0.4807706160843519,0.3637063692172038,0.6961583728664134,0.3820792644734672,0.5146455770357353,0.37790884824855575,1
0.46106946526736636,0.6069523210120178,0.6728510998763968,0.32502405199430395,0.9520299155697352,0.4639718804920915,0.1633538843533071,0
0.5045477261369316,0.6006412453087766,0.5541700580521389,0.5011726483241112,0.7531753444023979,0.5174770552626441,0.6858151624394178,0
0.6626686656671665,0.7112904866786136,0.6878922967992411,0.5903645730545288,0.77805338037615,0.6607107986721344,0.4244126973349789,0
0.5705147426286856,0.7551255229251559,0.8243917896790987,0.36184038814730335,1.0,0.5813317711384495,0.8568882363296959,0
0.303848075962019,0.30953910973439247,0.28523885443815167,0.4377661412583751,0.5731703076270298,0.3074594805702012,0.8025989726028318,1
0.262568715642179,0.32138520979979357,0.3922041004946024,0.25284690892986283,0.8373935491221784,0.2637180238234721,0.22757850263795998,1
0.5984007996001999,0.6641915231642173,0.6440656201767323,0.5405425483130148,0.7858598989056684,0.6102323764889671,0.8775190135909803,0
0.75792103948026,0.8201440923346619,0.7690633686623445,0.644486727758947,0.7915626703760354,0.767037687951572,0.2121305041051833,0
0.44157921039480263,0.4474295946729112,0.35319774042341456,0.5877274614260197,0.48887765392175364,0.43946494825229443,0.8194979812652394,1
0.6983508245877061,0.7799531921189826,0.6690112887276818,0.6608208698842759,0.7108778964441758,0.7108963093145869,0.3085301208756843,0
0.6694652673663168,0.7705577366640004,0.7118035781574321,0.6038477277003569,0.7839471629757888,0.6789689513766842,0.36041778624788035,0
0.5754122938530735,0.5097810633292472,0.4367693908259527,0.7063883360421439,0.45751109851615723,0.5675649287248584,0.3146253844221898,1
0.49545227386306845,0.5425834421923488,0.5375157013814047,0.48027892877937317,0.7577480199770736,0.4959968756102323,0.24546964889048306,1
0.35142428785607205,0.4032459399832049,0.3224404407175385,0.49520829136654454,0.5527576939955754,0.4814529252309173,0.2214229987525631,1
0.7160419790104948,0.6853379866197506,0.6434511464545978,0.701961157829774,0.6578777804024982,0.7070884592852958,0.8404012875365594,0
0.5097451274362819,0.5928670352774719,0.5798520477438298,0.47979749237941816,0.7883487687154203,0.5215778168326498,0.6857656283146798,0
0.6051974012993504,0.6642970918181288,0.5737520123805375,0.6239839919368579,0.6667647572138886,0.6100371021284906,0.26895309797837674,0
0.47636181909045483,0.5126805767299485,0.49488718567536316,0.5067025215546792,0.7027057577795528,0.47393087287639124,0.8269522643000622,0
0.3191404297851075,0.3591836493713998,0.3261608612305973,0.4202486910905594,0.632589364192504,0.33138058972856854,0.19243634250056374,1
0.3488255872063968,0.3582066146218399,0.3284731651651773,0.4718193535602373,0.5831949122248838,0.3553016988869361,0.2933444900385145,1
0.31274362818590706,0.3269147547743685,0.3168900249436777,0.4125596904153426,0.6311756364732108,0.3090216754540128,0.8652698808582535,1
0.20319840079960028,0.24811197177698907,0.24467731104747648,0.30580457105190884,0.6675500590613996,0.2162663542276898,0.18936285538755793,1
0.5472263868065967,0.611584128934161,0.5289353316533234,0.5964915378068842,0.6530214730042205,0.5753759031439173,0.2835459479296014,0
0.7007496251874064,0.7539478269287005,0.7166776122840559,0.6210905400273332,0.7745314741989882,0.697617652802187,0.9237746441098555,0
0.2653673163418291,0.2766311616892454,0.18179357193484846,0.49497266551337793,0.3817446715646158,0.27885178676039846,0.2507317211834681,1
0.3517241379310345,0.345700507930198,0.3236592358202073,0.4705169377273113,0.5795577822458409,0.3485647334504979,0.8739235125412539,1
0.4520739630184909,0.49827826287208343,0.4330941712552965,0.5259056034524723,0.6320956647380989,0.4516695957820739,0.27649592265234224,1
0.7289355322338831,0.7297593727919158,0.6858073091488739,0.6950712139519224,0.6963493029517638,0.7306190197227104,0.7687920633668579,0
0.1875062468765618,0.27224240408448774,0.293620405061622,0.22936147672869933,0.7833816689139788,0.19683655536028122,0.23465828431082558,1
0.7836081959020491,0.7979783666680034,0.79732543123748,0.6539561284509499,0.802529460232364,0.7756297598125367,0.8729560506895315,0
0.366216891554223,0.35558190188289296,0.2889008080248574,0.5411769259406838,0.46504151711284614,0.36731107205623903,0.40495695219111894,1
0.2851574212893553,0.3018759482727178,0.25047305736725134,0.43821236337986913,0.5344709918520936,0.28363600859207183,0.2649070683564345,1
0.35862068965517246,0.457569833838847,0.4584345318078682,0.3560382939439206,0.8007093449968146,0.3747314977543449,0.28696581166400037,1
0.3367316341829085,0.3297983121984227,0.2467681954062435,0.5399829150780275,0.413951043944226,0.3458308924038275,0.7855366644942925,1
0.6415792103948026,0.7683130710791366,0.7086846938122575,0.563855360885454,0.8108460729044946,0.6487014255028315,0.0934536848993075,0
0.288855572213893,0.36221516399172216,0.34362163302377713,0.36635249544597714,0.7003689013033156,0.3005272407732865,0.7669444149434179,1
0.21409295352323832,0.24072328934361997,0.2483250165810309,0.31584499765402163,0.6609879754367567,0.2208553016988869,0.18432704737822103,1
0.2682658670664668,0.2764305004423495,0.2897566829428053,0.3732388142480476,0.6438295921683386,0.26557313024799833,0.8865750887285491,1
0.4351824087956022,0.4304343194767355,0.3011881702137966,0.6491918238473331,0.3558198514781026,0.44893575473540326,0.6423212968170233,1
0.416991504247876,0.47583789709632796,0.4542968188219858,0.4530889044362201,0.716050178928505,0.4256981058387034,0.169566541827197,1
0.49615192403798103,0.5658424084041991,0.5281149947608272,0.510574036874704,0.7257995758214593,0.5065416910759618,0.37821966331358303,0
0.43288355822088964,0.43704646732664876,0.37124842240242706,0.5524130895134998,0.5454399974077804,0.44005077133372394,0.3190820218621806,1
0.29835082458770623,0.2628151972288688,0.24540200405956702,0.4461640913205118,0.5198821357982659,0.29613356766256593,0.35219599520741496,1
0.26406796601699156,0.2652076584010754,0.24131866443508754,0.4090011346163651,0.5560947974628103,0.2674282366725248,0.5248215097236537,1
0.352023988005997,0.39628517369012717,0.3817793232377178,0.42218289504969864,0.6822373055501689,0.3560827963288421,0.42449434705804445,1
0.2508745627186406,0.2764674090689876,0.3270100215857952,0.3003271743115561,0.746773690794738,0.24497168521773094,0.8963928667110008,1
0.23228385807096452,0.34777078322495014,0.39867344324896536,0.20799978506029304,0.8774981759329394,0.23188830306580754,0.11040132053495588,1
0.2926536731634184,0.30334939758091894,0.28098175081661303,0.42722926027914787,0.5796996018752578,0.30033196641281,0.27299676839759845,1
0.823488255872064,0.7965418265145743,0.7073104784772302,0.7911853622965932,0.6356871498233083,0.8242530755711776,0.7213594037796098,0
0.430384807596202,0.42929868986105313,0.35766250713886505,0.5727842890694452,0.5097037482815043,0.43526654950205035,0.7976765676631152,1
0.3967016491754123,0.42533768678766193,0.3725759620813014,0.496811928778534,0.6025022487675562,0.4044132005467683,0.2825091742240098,1
0.26126936531734146,0.2829106476007752,0.2526988898404263,0.39024565545499645,0.5885980958621735,0.2634251122827572,0.31936289788364824,1
0.6421789105447278,0.6995817061396272,0.7087277664014093,0.5399209446541673,0.8278635287714247,0.6362038664323374,0.34478979729023984,0
0.44667666166916553,0.5148246698061099,0.49701459120208225,0.45489036392145965,0.7481754477893086,0.4587971099394649,0.4211327236674558,0
0.43168415792103954,0.4439861204170772,0.48744093951209533,0.4249175368736462,0.7657189538083271,0.42218316735012695,0.3257482916145522,1
